Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
53377,B0029JLS7E,A3G7M77IKGD1B7,73beats,1,19,2,1292284800,**********  READ THIS FIRST PLEASE ************,"First off, the initial arrival:  It came in a bigger box (since other things were ordered as well) when I opened it the 2 yellow bags set neatly and ready for me to eat!  Packaging, no other boxes or bags were used or necessary.  Review of the value: this is going to put it in perspective;<br />1) The average size bags are about 1.69 ounces<br />2) The larger size bags range from 9-11 ounces depending on which one as they make several.<br />3) This bag was just over 42 ounces and they go up to 60 ounces in certain packaging.<br />In theory you could go out and buy a bunch of the 1.69 ounce packages and to equal the total of about 84 ounces and at about $1 a bag you'd only buy about 48 bags at $.99 a bag it would be cheaper to go with these bags - however, the cost of this item was a little disappointing because I expected a little more in the bags.  Aside from a portion (probably 25% of the height) of the bag being air, I was just hoping for more M&M's.  Overall I give this purchase a C+ value as it was cheaper to buy this way.  But, as always beware of pricing for example another seller on Amazon charges $9.19 for the same bag (but you have to pay for shipping).  If you wanted to buy using Amazon Prime, like myself then you could get regular M&M's (no peanuts) for only $15.63 - about $10 less so that may be worth the savings.  An okay value - but at the end of the day it was cheaper than buying them individually. 73beats"
536899,B0081XIAUK,A3Q4VT12OLJGB2,MyKungFuIsRusty,3,3,4,1294963200,Kyjen Dog Games Treat Wheel (Misc.),I have a 95lb pitbull/ mastiff mix that often loves his rope bone and his squeaker toy and thought it would be great to challenge him with some thinking toys.  I was a bit weary of this toy because my dog might chew up the plastic treat covers but found they are rather tough and that food incentive was greater than the chew incentive.  Overall it took about 10 minutes with the advice of the instructions and my pup was on his way to collecting treats from his new puzzle.  It takes him a few seconds now to pull the right cap off and start chowing on his goodies.  Another thing I would like to note is clean up is pretty easy.  I washed the tray and cups with hot water and soap and let dry next to the counter.<br /><br />This is a Social Writeup
535307,B001L73DMI,A29UH663BZ88D9,"THOR R CASPELL ""TODD ROYALL CASPELL""",0,0,4,1342310400,not my favorite,"I LOVE dry soda but Vanilla is not our favorite. I think something about the vanilla needs to be sweeter. Like more a cream soda thing. BUT do NOT let me discourage you, you may LOVE it. I only like it."
42391,B003VTNBQ2,A284UPX7BH2YE,gleeker82,0,0,2,1349827200,Heavy on the cinnamon flavor,This creamer is very heavy on the cinnamon flavor and light on vanilla. I was very disappointed and now am stuck with 4 boxes of it.
19260,B001H0FHXW,AOVROBZ8BNTP7,S. Potter,2,2,4,1241654400,"Very strong flavor, but not bitter","I prefer my coffee black.  Usually, I turn to my Keurig for a great cup of rich black coffee.  However, the Dolce Gusto does a nice cup of unadorned coffee, as well.  The Caffee Lungo is, indeed, a very nice, naked coffee.  For my taste, though, it is a bit to strongly  flavored.  The frothiness is not altogether to my liking.  However, with a bit of milk and sugar the Lungo is very tasty, indeed.<br /><br />There are two ways to brew it.  The smaller cup is the ""Americano"" while the larger is the Caffee Lungo.  A frothy ""Americano"" seems a bit odd but it is tasty, if a bit to strong.<br /><br />Remember, the strength of the flavor is largely a result of a dark roasting.  A rule of thumb is the darker the roast the less caffeine in the  coffee.<br /><br />Anyway, the Dolce Gusto continues to impress me."
425550,B0034EDMLI,A3NUDSXY4NL9JX,"S. Harrill ""Amazon Rocks""",0,0,5,1343001600,Better than Candy,"I have replaced candy bars with the Kind Bars, and they are better.  My favorite are Nut Delight.  The ones with chocolate are my least favorite."
303838,B0009P5EJS,AQAN44UWHTMCJ,"Kamahinaohoku ""jswier12""",4,5,5,1190160000,"yes, they're good.","I've been eating these or their milk chocolate version almost daily for the last 8 months, and as of yesterday, I've lost 50 pounds.  They are GOOD. Really GOOD. I let the pieces melt in my mouth to savor them.  Just remember that they have maltitol in them, so don't eat more than one daily, or you'll definitely have some ""digestive distress"" to say the least."
160246,B000WFM9QQ,AAEEGQXHLUH4F,S. Leigh,1,2,5,1337472000,"Great food, and perfect sized cans.","I mix this soft food with my Boston Terrier's dry food, so I don't use much for each meal. Using the larger cans meant I would end up throwing half a can away.<br /><br />Wellness brand is very high quality food, and has been working very well for our dog who has a very sensitive stomach."
558691,B003UE2X2G,A25NKS3M15FM91,Terry,0,0,3,1314662400,"Decent granola bar, but the packaging is a bit misleading","When I first opened the box I was surprised to find 5 packages of granola bars, each with 2 bars each, so a ""10-pack"" has 5 packages with 2 granola bars in each package (I never noticed it was normal to do that with granola bars), hence the serving size is 2 bars. The price for each packet is about the same as that of a normal clif bar, so I don't know if it's really worth it to me. You get about 60% more mass with a clif bar than with this for the same price.<br /><br />That being said, they taste decent and taste good broken into pieces with peanut butter and nutella."
248795,B0007XPS98,A1UH5EUB1XFPFQ,Darryl Kuhrt,0,0,5,1255392000,A great spiced tea.  Very unique.,"I've enjoyed this tea for years.  It used to only be available from it's source, the spice market at Pike Place Market in Seattle.  I used to run out and have to wait until my next trip to Seattle.  Now, with it available through Amazon.com, I can save the travel expense and have it delivered to my door!<br /><br />It's a great spiced tea for hot or iced tea."
357197,B0006I5M2M,A16Q6DGTG8LGAG,Linda E. Ledoux,0,1,4,1333065600,loyal customer,It is good and soothing to drink. I have not tried it too many times yet. I am sharing with my sister.
471565,B0019N25F0,A1YR1PZNFVRFZG,MunkchinMomma,25,42,1,1288742400,ridiculous price,"ok, I admit, I do buy a lot of stuff on Amazon, usually because of great price and quick shipment... But I got caught with this item... I ordered it along with other baking goods and the next day I saw it in Stop&Shop for $0.98! So obviously I bought it and thought I would just send this one back (4.79 is just a ridiculous price)... But this is not that easy. If I want to return it, I have to pay for shipment - which is another $5.00 or so..."
500279,B003QNLUTI,A1IVOWAYOQZDYK,A. Fink,1,1,5,1337644800,Best tiny drink,"This is simply the best energy shot you can buy, and I think I've tried about 50 different kinds. It's just the right amount of energy, and just enough caffeine to work well even if you're quite tolerant to caffeine. As a fair warning, the vitamins will make your pee turn neon yellow regardless of how much you've had to drink that day."
416263,B005VBBSVI,A22ES7YILHH4Y9,phxcyot,0,0,5,1346457600,Awesome Flavor,"After trying these from the airline, I am addicted.  They smell like baked blueberries and taste like crunchy blueberry muffins!"
342988,B0012C7VLG,A1IBQVHXXP7JSA,Sanjin Deric,10,10,5,1242172800,Great!,"I couldn't be more satisfied with this product. It is highly nutritious, where it basically provides all the needed amino acids which the body needs. There is much information available on the hemp seeds and here are some which I came across which turned me to start enjoying this super-food:<br /><br />http://www.ratical.org/renewables/hempseed1.html<br />http://www.drbronner.com/pdf/hempnutrition.pdf<br />http://sudburymarket.com/nutritional_benefits_hemp.html"
154922,B000EZOP1G,AXRJWP1UXPEBB,Phillip,0,0,2,1320364800,Too dry and way too overpowering salty teriyaki flavour,Could do with a touch of sweetness as the salt is far too over powering and it seems over dried. I bought a box and can't get rid of the rest
209852,B00028LDJC,A1VHOVIQ4GB8NJ,Darksky,1,1,4,1169424000,Yum?,"I quite liked it, the flavor is a bit harsh at first but then it becomes more mellow. It is most certainly caffeinated which is good. It is too expensive to buy more than once though. All in all I liked it."
101027,B0014B0HWK,A38LIPX6GHLI9X,Dashpie,0,0,5,1347062400,Great Tea,Helped when I had a cold and soar throat and could not make it to the doctor-- I would purchase again
178345,B00073IVAQ,A1OYAKYIVT3179,"Tereasa M. Cagley ""MedicGreenCat""",1,1,5,1328745600,I'm a believer,"I ordered this product because of the Dr Oz show for anti-aging, a nice by product is I swear my knee pain has improved since I started drinking a cup a day, oh yeah and it taste good."
303689,B000E65OJW,A2SVJWQVC7ZDMT,"Linda R. Hendrex ""Rubicon""",0,0,5,1293926400,Yummy!,"I love this tea - it tastes just EXACTLY like old fashioned black tea; BUT IT ISN'T!  This is a healthy, caffiene free, herbal tea that doesn't keep me awake, doesn't give me acid stomach, but gives me real taste satisfaction.  This tea is just right!"
521708,B000LKU3DI,AJ7UVZ40J5S7C,N. Kastner,0,0,5,1246492800,Seriously Delish!,"WOW! This product is simply delicious. Nice texture, almost like shredded beef(better than beef jerky in my opinion) and the spices for this flavor is just right! A combination of smokey, salty and sweet. The only problem I have with it is trying to stop eating it! I know it is packed with protein, low in fat and only 81 calories, but the carb content (11 grams per serving)seems pretty high for just one strip. Just have to watch my consumption :oD Although, I have replaced a meal with two primal strips and lost about 5 pounds this week. All in all, this is an exceptional meat alternative snack."
568307,B0013Z0PTW,A25TVH9W5A6IHP,kristilou,1,1,5,1338854400,Delicious!,I've tried all the different flavors of bars that Fiber One offers and these are definitely my favorite. The caramel flavor is light and sweet and the fiber in these bars (a whopping 9g!) makes them a very filling snack or a quick meal on the go! I typically enjoy these in the afternoon to carry me through between lunch and dinner but have eaten them for breakfast on occasion as well and they keep me satisfied until lunch. Fiber is one of the hardest things for me to get enough of (25-35g is recommended daily) and these bars definitely help! Some people have reported digestive upset when eating these but I've never had a problem with them. I highly recommend this product!
552108,B003QVL4SW,A3JBP97Z69O6HR,Dan,3,4,5,1328745600,I like the product a lot but do not buy on Amazon.com,"Nothing at all against this, or any other seller selling this item. I very much enjoyed my DIY ""spiked"" drinks. However, if you purchase straight from the manufacturing company, this kit is nearly $8 less shipped (dependent on location of course.)<br /><br />Again, I really do like the product and had a great experience with this seller, just thought I'd throw this out there."
385808,B000I48STS,A38AKD7TL2WWCR,megan welsh,0,2,1,1338508800,Did Nothing,I have no idea what all these reviews for this brand of dieters tea are talking about. I followed the directions nothing happened. Brewed a stronger cup-still nothing.Even measured out the water to 6oz and let the tea bag seep for five minutes-nothing just stronger tasting tea. On the box it tells you not to drink more than 1 cup in a 24 hour period- I drank three the other day not even thinking about it and nothing happened! Just tasted like cranberry tea and nothing else. Strange.
